""
"Fecha: 20200127120405, Artículo: https://web.archive.org/web/20200127120405/https://www.elmundo.es/espana/2019/11/08/5dc563fe21efa0b07a8b45a3.html"
"Fecha: 20200127120405, Artículo: https://web.archive.org/web/20200127120405/https://www.elmundo.es/madrid/2019/10/23/5db04ae021efa019718b45f0.html"
"Fecha: 20200127120405, Artículo: https://web.archive.org/web/20200127120405/https://www.elmundo.es/cataluna/2019/10/17/5da7787f21efa093408b45a9.html"
"Fecha: 20200131180222, Artículo: https://web.archive.org/web/20200131180222/https://www.elmundo.es/cataluna/2020/01/18/5e23533ffc6c83214b8b45a6.html"
"Fecha: 20200131180222, Artículo: https://web.archive.org/web/20200131180222/https://www.elmundo.es/papel/historias/2020/01/02/5e0ddf6521efa0e3688b45d7.html"
"Fecha: 20200131180222, Artículo: https://web.archive.org/web/20200131180222/https://www.elmundo.es/comunidad-valenciana/castellon/2019/12/19/5dfa7cc6fdddff6c6e8b45e9.html"
"Fecha: 20200131180222, Artículo: https://web.archive.org/web/20200131180222/https://www.elmundo.es/espana/2019/11/08/5dc563fe21efa0b07a8b45a3.html"
"Fecha: 20200131180222, Artículo: https://web.archive.org/web/20200131180222/https://www.elmundo.es/madrid/2019/10/23/5db04ae021efa019718b45f0.html"
"Fecha: 20200131180222, Artículo: https://web.archive.org/web/20200131180222/https://www.elmundo.es/cataluna/2019/10/17/5da7787f21efa093408b45a9.html"
"Fecha: 20200203222537, Artículo: https://web.archive.org/web/20200203222537/https://www.elmundo.es/cataluna/2020/01/18/5e23533ffc6c83214b8b45a6.html"
"Fecha: 20200203222537, Artículo: https://web.archive.org/web/20200203222537/https://www.elmundo.es/papel/historias/2020/01/02/5e0ddf6521efa0e3688b45d7.html"
"Fecha: 20200203222537, Artículo: https://web.archive.org/web/20200203222537/https://www.elmundo.es/comunidad-valenciana/castellon/2019/12/19/5dfa7cc6fdddff6c6e8b45e9.html"
"Fecha: 20200203222537, Artículo: https://web.archive.org/web/20200203222537/https://www.elmundo.es/espana/2019/11/08/5dc563fe21efa0b07a8b45a3.html"
"Fecha: 20200203222537, Artículo: https://web.archive.org/web/20200203222537/https://www.elmundo.es/madrid/2019/10/23/5db04ae021efa019718b45f0.html"
"Fecha: 20200203222537, Artículo: https://web.archive.org/web/20200203222537/https://www.elmundo.es/cataluna/2019/10/17/5da7787f21efa093408b45a9.html"
"Fecha: 20200204225054, Artículo: https://web.archive.org/web/20200204225054/https://www.elmundo.es/cataluna/2020/01/18/5e23533ffc6c83214b8b45a6.html"
"Fecha: 20200204225054, Artículo: https://web.archive.org/web/20200204225054/https://www.elmundo.es/papel/historias/2020/01/02/5e0ddf6521efa0e3688b45d7.html"
"Fecha: 20200204225054, Artículo: https://web.archive.org/web/20200204225054/https://www.elmundo.es/comunidad-valenciana/castellon/2019/12/19/5dfa7cc6fdddff6c6e8b45e9.html"
"Fecha: 20200204225054, Artículo: https://web.archive.org/web/20200204225054/https://www.elmundo.es/espana/2019/11/08/5dc563fe21efa0b07a8b45a3.html"
"Fecha: 20200204225054, Artículo: https://web.archive.org/web/20200204225054/https://www.elmundo.es/madrid/2019/10/23/5db04ae021efa019718b45f0.html"
"Fecha: 20200204225054, Artículo: https://web.archive.org/web/20200204225054/https://www.elmundo.es/cataluna/2019/10/17/5da7787f21efa093408b45a9.html"
"Fecha: 20200205094128, Artículo: https://web.archive.org/web/20200205094128/https://www.elmundo.es/cataluna/2020/01/18/5e23533ffc6c83214b8b45a6.html"
"Fecha: 20200205094128, Artículo: https://web.archive.org/web/20200205094128/https://www.elmundo.es/papel/historias/2020/01/02/5e0ddf6521efa0e3688b45d7.html"
"Fecha: 20200205094128, Artículo: https://web.archive.org/web/20200205094128/https://www.elmundo.es/comunidad-valenciana/castellon/2019/12/19/5dfa7cc6fdddff6c6e8b45e9.html"
"Fecha: 20200205094128, Artículo: https://web.archive.org/web/20200205094128/https://www.elmundo.es/espana/2019/11/08/5dc563fe21efa0b07a8b45a3.html"
"Fecha: 20200205094128, Artículo: https://web.archive.org/web/20200205094128/https://www.elmundo.es/madrid/2019/10/23/5db04ae021efa019718b45f0.html"
"Fecha: 20200205094128, Artículo: https://web.archive.org/web/20200205094128/https://www.elmundo.es/cataluna/2019/10/17/5da7787f21efa093408b45a9.html"
"Fecha: 20200207041757, Artículo: https://web.archive.org/web/20200207041757/https://www.elmundo.es/cataluna/2020/01/18/5e23533ffc6c83214b8b45a6.html"
"Fecha: 20200207041757, Artículo: https://web.archive.org/web/20200207041757/https://www.elmundo.es/papel/historias/2020/01/02/5e0ddf6521efa0e3688b45d7.html"
"Fecha: 20200207041757, Artículo: https://web.archive.org/web/20200207041757/https://www.elmundo.es/comunidad-valenciana/castellon/2019/12/19/5dfa7cc6fdddff6c6e8b45e9.html"
"Fecha: 20200207041757, Artículo: https://web.archive.org/web/20200207041757/https://www.elmundo.es/espana/2019/11/08/5dc563fe21efa0b07a8b45a3.html"
"Fecha: 20200207041757, Artículo: https://web.archive.org/web/20200207041757/https://www.elmundo.es/madrid/2019/10/23/5db04ae021efa019718b45f0.html"
"Fecha: 20200207041757, Artículo: https://web.archive.org/web/20200207041757/https://www.elmundo.es/cataluna/2019/10/17/5da7787f21efa093408b45a9.html"
"Fecha: 20200214183113, Artículo: https://web.archive.org/web/20200214183113/https://www.elmundo.es/andalucia/2020/02/09/5e400cf421efa03b088b4643.html"
"Fecha: 20200214183113, Artículo: https://web.archive.org/web/20200214183113/https://www.elmundo.es/cataluna/2020/01/18/5e23533ffc6c83214b8b45a6.html"
"Fecha: 20200214183113, Artículo: https://web.archive.org/web/20200214183113/https://www.elmundo.es/papel/historias/2020/01/02/5e0ddf6521efa0e3688b45d7.html"
"Fecha: 20200214183113, Artículo: https://web.archive.org/web/20200214183113/https://www.elmundo.es/comunidad-valenciana/castellon/2019/12/19/5dfa7cc6fdddff6c6e8b45e9.html"
"Fecha: 20200214183113, Artículo: https://web.archive.org/web/20200214183113/https://www.elmundo.es/espana/2019/11/08/5dc563fe21efa0b07a8b45a3.html"
"Fecha: 20200214183113, Artículo: https://web.archive.org/web/20200214183113/https://www.elmundo.es/madrid/2019/10/23/5db04ae021efa019718b45f0.html"
"Fecha: 20200214183113, Artículo: https://web.archive.org/web/20200214183113/https://www.elmundo.es/cataluna/2019/10/17/5da7787f21efa093408b45a9.html"
"Fecha: 20200215203857, Artículo: https://web.archive.org/web/20200215203857/https://www.elmundo.es/andalucia/2020/02/09/5e400cf421efa03b088b4643.html"
"Fecha: 20200215203857, Artículo: https://web.archive.org/web/20200215203857/https://www.elmundo.es/cataluna/2020/01/18/5e23533ffc6c83214b8b45a6.html"
"Fecha: 20200215203857, Artículo: https://web.archive.org/web/20200215203857/https://www.elmundo.es/papel/historias/2020/01/02/5e0ddf6521efa0e3688b45d7.html"
"Fecha: 20200215203857, Artículo: https://web.archive.org/web/20200215203857/https://www.elmundo.es/comunidad-valenciana/castellon/2019/12/19/5dfa7cc6fdddff6c6e8b45e9.html"
"Fecha: 20200215203857, Artículo: https://web.archive.org/web/20200215203857/https://www.elmundo.es/espana/2019/11/08/5dc563fe21efa0b07a8b45a3.html"
"Fecha: 20200215203857, Artículo: https://web.archive.org/web/20200215203857/https://www.elmundo.es/madrid/2019/10/23/5db04ae021efa019718b45f0.html"
"Fecha: 20200215203857, Artículo: https://web.archive.org/web/20200215203857/https://www.elmundo.es/cataluna/2019/10/17/5da7787f21efa093408b45a9.html"
"Fecha: 20200218075258, Artículo: https://web.archive.org/web/20200218075258/https://www.elmundo.es/andalucia/2020/02/09/5e400cf421efa03b088b4643.html"
"Fecha: 20200218075258, Artículo: https://web.archive.org/web/20200218075258/https://www.elmundo.es/cataluna/2020/01/18/5e23533ffc6c83214b8b45a6.html"
"Fecha: 20200218075258, Artículo: https://web.archive.org/web/20200218075258/https://www.elmundo.es/papel/historias/2020/01/02/5e0ddf6521efa0e3688b45d7.html"
"Fecha: 20200218075258, Artículo: https://web.archive.org/web/20200218075258/https://www.elmundo.es/comunidad-valenciana/castellon/2019/12/19/5dfa7cc6fdddff6c6e8b45e9.html"
"Fecha: 20200218075258, Artículo: https://web.archive.org/web/20200218075258/https://www.elmundo.es/espana/2019/11/08/5dc563fe21efa0b07a8b45a3.html"
"Fecha: 20200218075258, Artículo: https://web.archive.org/web/20200218075258/https://www.elmundo.es/madrid/2019/10/23/5db04ae021efa019718b45f0.html"
"Fecha: 20200218075258, Artículo: https://web.archive.org/web/20200218075258/https://www.elmundo.es/cataluna/2019/10/17/5da7787f21efa093408b45a9.html"
"Fecha: 20200223160908, Artículo: https://web.archive.org/web/20200223160908/https://www.elmundo.es/andalucia/2020/02/09/5e400cf421efa03b088b4643.html"
"Fecha: 20200223160908, Artículo: https://web.archive.org/web/20200223160908/https://www.elmundo.es/cataluna/2020/01/18/5e23533ffc6c83214b8b45a6.html"
"Fecha: 20200223160908, Artículo: https://web.archive.org/web/20200223160908/https://www.elmundo.es/papel/historias/2020/01/02/5e0ddf6521efa0e3688b45d7.html"
"Fecha: 20200223160908, Artículo: https://web.archive.org/web/20200223160908/https://www.elmundo.es/comunidad-valenciana/castellon/2019/12/19/5dfa7cc6fdddff6c6e8b45e9.html"
"Fecha: 20200223160908, Artículo: https://web.archive.org/web/20200223160908/https://www.elmundo.es/espana/2019/11/08/5dc563fe21efa0b07a8b45a3.html"
"Fecha: 20200223160908, Artículo: https://web.archive.org/web/20200223160908/https://www.elmundo.es/madrid/2019/10/23/5db04ae021efa019718b45f0.html"
"Fecha: 20200223160908, Artículo: https://web.archive.org/web/20200223160908/https://www.elmundo.es/cataluna/2019/10/17/5da7787f21efa093408b45a9.html"
"Fecha: 20200228202228, Artículo: https://web.archive.org/web/20200228202228/https://www.elmundo.es/andalucia/2020/02/09/5e400cf421efa03b088b4643.html"
"Fecha: 20200228202228, Artículo: https://web.archive.org/web/20200228202228/https://www.elmundo.es/cataluna/2020/01/18/5e23533ffc6c83214b8b45a6.html"
"Fecha: 20200228202228, Artículo: https://web.archive.org/web/20200228202228/https://www.elmundo.es/papel/historias/2020/01/02/5e0ddf6521efa0e3688b45d7.html"
"Fecha: 20200228202228, Artículo: https://web.archive.org/web/20200228202228/https://www.elmundo.es/comunidad-valenciana/castellon/2019/12/19/5dfa7cc6fdddff6c6e8b45e9.html"
"Fecha: 20200228202228, Artículo: https://web.archive.org/web/20200228202228/https://www.elmundo.es/espana/2019/11/08/5dc563fe21efa0b07a8b45a3.html"
"Fecha: 20200228202228, Artículo: https://web.archive.org/web/20200228202228/https://www.elmundo.es/madrid/2019/10/23/5db04ae021efa019718b45f0.html"
"Fecha: 20200228202228, Artículo: https://web.archive.org/web/20200228202228/https://www.elmundo.es/cataluna/2019/10/17/5da7787f21efa093408b45a9.html"
"Fecha: 20200301203119, Artículo: https://web.archive.org/web/20200301203119/https://www.elmundo.es/andalucia/2020/02/09/5e400cf421efa03b088b4643.html"
"Fecha: 20200301203119, Artículo: https://web.archive.org/web/20200301203119/https://www.elmundo.es/cataluna/2020/01/18/5e23533ffc6c83214b8b45a6.html"
"Fecha: 20200301203119, Artículo: https://web.archive.org/web/20200301203119/https://www.elmundo.es/papel/historias/2020/01/02/5e0ddf6521efa0e3688b45d7.html"
"Fecha: 20200301203119, Artículo: https://web.archive.org/web/20200301203119/https://www.elmundo.es/comunidad-valenciana/castellon/2019/12/19/5dfa7cc6fdddff6c6e8b45e9.html"
"Fecha: 20200301203119, Artículo: https://web.archive.org/web/20200301203119/https://www.elmundo.es/espana/2019/11/08/5dc563fe21efa0b07a8b45a3.html"
"Fecha: 20200301203119, Artículo: https://web.archive.org/web/20200301203119/https://www.elmundo.es/madrid/2019/10/23/5db04ae021efa019718b45f0.html"
"Fecha: 20200301203119, Artículo: https://web.archive.org/web/20200301203119/https://www.elmundo.es/cataluna/2019/10/17/5da7787f21efa093408b45a9.html"
"Fecha: 20200302193539, Artículo: https://web.archive.org/web/20200302193539/https://www.elmundo.es/andalucia/2020/02/09/5e400cf421efa03b088b4643.html"
"Fecha: 20200302193539, Artículo: https://web.archive.org/web/20200302193539/https://www.elmundo.es/cataluna/2020/01/18/5e23533ffc6c83214b8b45a6.html"
"Fecha: 20200302193539, Artículo: https://web.archive.org/web/20200302193539/https://www.elmundo.es/papel/historias/2020/01/02/5e0ddf6521efa0e3688b45d7.html"
"Fecha: 20200302193539, Artículo: https://web.archive.org/web/20200302193539/https://www.elmundo.es/comunidad-valenciana/castellon/2019/12/19/5dfa7cc6fdddff6c6e8b45e9.html"
"Fecha: 20200302193539, Artículo: https://web.archive.org/web/20200302193539/https://www.elmundo.es/espana/2019/11/08/5dc563fe21efa0b07a8b45a3.html"
"Fecha: 20200302193539, Artículo: https://web.archive.org/web/20200302193539/https://www.elmundo.es/madrid/2019/10/23/5db04ae021efa019718b45f0.html"
"Fecha: 20200304102929, Artículo: https://web.archive.org/web/20200304102929/https://www.elmundo.es/espana/2020/03/03/5e5e5077fc6c83976d8b4618.html"
"Fecha: 20200304102929, Artículo: https://web.archive.org/web/20200304102929/https://www.elmundo.es/andalucia/2020/02/09/5e400cf421efa03b088b4643.html"
"Fecha: 20200304102929, Artículo: https://web.archive.org/web/20200304102929/https://www.elmundo.es/cataluna/2020/01/18/5e23533ffc6c83214b8b45a6.html"
"Fecha: 20200304102929, Artículo: https://web.archive.org/web/20200304102929/https://www.elmundo.es/papel/historias/2020/01/02/5e0ddf6521efa0e3688b45d7.html"
"Fecha: 20200304102929, Artículo: https://web.archive.org/web/20200304102929/https://www.elmundo.es/comunidad-valenciana/castellon/2019/12/19/5dfa7cc6fdddff6c6e8b45e9.html"
"Fecha: 20200304102929, Artículo: https://web.archive.org/web/20200304102929/https://www.elmundo.es/espana/2019/11/08/5dc563fe21efa0b07a8b45a3.html"
"Fecha: 20200311051832, Artículo: https://web.archive.org/web/20200311051832/https://www.elmundo.es/andalucia/2020/02/09/5e400cf421efa03b088b4643.html"
"Fecha: 20200311051832, Artículo: https://web.archive.org/web/20200311051832/https://www.elmundo.es/cataluna/2020/01/18/5e23533ffc6c83214b8b45a6.html"
"Fecha: 20200311051832, Artículo: https://web.archive.org/web/20200311051832/https://www.elmundo.es/papel/historias/2020/01/02/5e0ddf6521efa0e3688b45d7.html"
"Fecha: 20200311051832, Artículo: https://web.archive.org/web/20200311051832/https://www.elmundo.es/comunidad-valenciana/castellon/2019/12/19/5dfa7cc6fdddff6c6e8b45e9.html"
"Fecha: 20200311051832, Artículo: https://web.archive.org/web/20200311051832/https://www.elmundo.es/espana/2019/11/08/5dc563fe21efa0b07a8b45a3.html"
"Fecha: 20200317073547, Artículo: https://web.archive.org/web/20200317073547/https://www.elmundo.es/cataluna/2020/03/11/5e69142121efa095368b457b.html"
"Fecha: 20200317073547, Artículo: https://web.archive.org/web/20200317073547/https://www.elmundo.es/andalucia/2020/02/09/5e400cf421efa03b088b4643.html"
"Fecha: 20200317073547, Artículo: https://web.archive.org/web/20200317073547/https://www.elmundo.es/cataluna/2020/01/18/5e23533ffc6c83214b8b45a6.html"
"Fecha: 20200317073547, Artículo: https://web.archive.org/web/20200317073547/https://www.elmundo.es/papel/historias/2020/01/02/5e0ddf6521efa0e3688b45d7.html"
"Fecha: 20200317073547, Artículo: https://web.archive.org/web/20200317073547/https://www.elmundo.es/comunidad-valenciana/castellon/2019/12/19/5dfa7cc6fdddff6c6e8b45e9.html"
"Fecha: 20200319210344, Artículo: https://web.archive.org/web/20200319210344/https://www.elmundo.es/cataluna/2020/03/11/5e69142121efa095368b457b.html"
"Fecha: 20200319210344, Artículo: https://web.archive.org/web/20200319210344/https://www.elmundo.es/andalucia/2020/02/09/5e400cf421efa03b088b4643.html"
"Fecha: 20200319210344, Artículo: https://web.archive.org/web/20200319210344/https://www.elmundo.es/cataluna/2020/01/18/5e23533ffc6c83214b8b45a6.html"
"Fecha: 20200319210344, Artículo: https://web.archive.org/web/20200319210344/https://www.elmundo.es/papel/historias/2020/01/02/5e0ddf6521efa0e3688b45d7.html"
"Fecha: 20200319210344, Artículo: https://web.archive.org/web/20200319210344/https://www.elmundo.es/comunidad-valenciana/castellon/2019/12/19/5dfa7cc6fdddff6c6e8b45e9.html"
"Fecha: 20200323111313, Artículo: https://web.archive.org/web/20200323111313/https://www.elmundo.es/cataluna/2020/03/11/5e69142121efa095368b457b.html"
"Fecha: 20200323111313, Artículo: https://web.archive.org/web/20200323111313/https://www.elmundo.es/andalucia/2020/02/09/5e400cf421efa03b088b4643.html"
"Fecha: 20200323111313, Artículo: https://web.archive.org/web/20200323111313/https://www.elmundo.es/cataluna/2020/01/18/5e23533ffc6c83214b8b45a6.html"
"Fecha: 20200323111313, Artículo: https://web.archive.org/web/20200323111313/https://www.elmundo.es/papel/historias/2020/01/02/5e0ddf6521efa0e3688b45d7.html"
"Fecha: 20200323111313, Artículo: https://web.archive.org/web/20200323111313/https://www.elmundo.es/comunidad-valenciana/castellon/2019/12/19/5dfa7cc6fdddff6c6e8b45e9.html"
"Fecha: 20200324105311, Artículo: https://web.archive.org/web/20200324105311/https://www.elmundo.es/cataluna/2020/03/11/5e69142121efa095368b457b.html"
"Fecha: 20200324105311, Artículo: https://web.archive.org/web/20200324105311/https://www.elmundo.es/andalucia/2020/02/09/5e400cf421efa03b088b4643.html"
"Fecha: 20200324105311, Artículo: https://web.archive.org/web/20200324105311/https://www.elmundo.es/cataluna/2020/01/18/5e23533ffc6c83214b8b45a6.html"
"Fecha: 20200324105311, Artículo: https://web.archive.org/web/20200324105311/https://www.elmundo.es/papel/historias/2020/01/02/5e0ddf6521efa0e3688b45d7.html"
"Fecha: 20200324105311, Artículo: https://web.archive.org/web/20200324105311/https://www.elmundo.es/comunidad-valenciana/castellon/2019/12/19/5dfa7cc6fdddff6c6e8b45e9.html"
"Fecha: 20200409093154, Artículo: https://web.archive.org/web/20200409093154/https://www.elmundo.es/cataluna/2020/03/11/5e69142121efa095368b457b.html"
"Fecha: 20200409093154, Artículo: https://web.archive.org/web/20200409093154/https://www.elmundo.es/andalucia/2020/02/09/5e400cf421efa03b088b4643.html"
"Fecha: 20200409093154, Artículo: https://web.archive.org/web/20200409093154/https://www.elmundo.es/cataluna/2020/01/18/5e23533ffc6c83214b8b45a6.html"
"Fecha: 20200409093154, Artículo: https://web.archive.org/web/20200409093154/https://www.elmundo.es/papel/historias/2020/01/02/5e0ddf6521efa0e3688b45d7.html"
"Fecha: 20200409093154, Artículo: https://web.archive.org/web/20200409093154/https://www.elmundo.es/comunidad-valenciana/castellon/2019/12/19/5dfa7cc6fdddff6c6e8b45e9.html"
"Fecha: 20200414135831, Artículo: https://web.archive.org/web/20200414135831/https://www.elmundo.es/cataluna/2020/03/11/5e69142121efa095368b457b.html"
"Fecha: 20200414135831, Artículo: https://web.archive.org/web/20200414135831/https://www.elmundo.es/andalucia/2020/02/09/5e400cf421efa03b088b4643.html"
"Fecha: 20200414135831, Artículo: https://web.archive.org/web/20200414135831/https://www.elmundo.es/cataluna/2020/01/18/5e23533ffc6c83214b8b45a6.html"
"Fecha: 20200414135831, Artículo: https://web.archive.org/web/20200414135831/https://www.elmundo.es/papel/historias/2020/01/02/5e0ddf6521efa0e3688b45d7.html"
"Fecha: 20200414135831, Artículo: https://web.archive.org/web/20200414135831/https://www.elmundo.es/comunidad-valenciana/castellon/2019/12/19/5dfa7cc6fdddff6c6e8b45e9.html"
"Fecha: 20200424073258, Artículo: https://web.archive.org/web/20200424073258/https://www.elmundo.es/cataluna/2020/03/11/5e69142121efa095368b457b.html"
"Fecha: 20200424073258, Artículo: https://web.archive.org/web/20200424073258/https://www.elmundo.es/andalucia/2020/02/09/5e400cf421efa03b088b4643.html"
"Fecha: 20200424073258, Artículo: https://web.archive.org/web/20200424073258/https://www.elmundo.es/cataluna/2020/01/18/5e23533ffc6c83214b8b45a6.html"
"Fecha: 20200424073258, Artículo: https://web.archive.org/web/20200424073258/https://www.elmundo.es/papel/historias/2020/01/02/5e0ddf6521efa0e3688b45d7.html"
"Fecha: 20200513100158, Artículo: https://web.archive.org/web/20200513100158/https://www.elmundo.es/cataluna/2020/03/11/5e69142121efa095368b457b.html"
"Fecha: 20200513100158, Artículo: https://web.archive.org/web/20200513100158/https://www.elmundo.es/andalucia/2020/02/09/5e400cf421efa03b088b4643.html"
"Fecha: 20200513100158, Artículo: https://web.archive.org/web/20200513100158/https://www.elmundo.es/cataluna/2020/01/18/5e23533ffc6c83214b8b45a6.html"
"Fecha: 20200513100158, Artículo: https://web.archive.org/web/20200513100158/https://www.elmundo.es/papel/historias/2020/01/02/5e0ddf6521efa0e3688b45d7.html"
"Fecha: 20200530173307, Artículo: https://web.archive.org/web/20200530173307/https://www.elmundo.es/cataluna/2020/03/11/5e69142121efa095368b457b.html"
"Fecha: 20200530173307, Artículo: https://web.archive.org/web/20200530173307/https://www.elmundo.es/andalucia/2020/02/09/5e400cf421efa03b088b4643.html"
"Fecha: 20200530173307, Artículo: https://web.archive.org/web/20200530173307/https://www.elmundo.es/cataluna/2020/01/18/5e23533ffc6c83214b8b45a6.html"
"Fecha: 20200601180638, Artículo: https://web.archive.org/web/20200601180638/https://www.elmundo.es/cataluna/2020/03/11/5e69142121efa095368b457b.html"
"Fecha: 20200601180638, Artículo: https://web.archive.org/web/20200601180638/https://www.elmundo.es/andalucia/2020/02/09/5e400cf421efa03b088b4643.html"
"Fecha: 20200620150233, Artículo: https://web.archive.org/web/20200620150233/https://www.elmundo.es/cataluna/2020/03/11/5e69142121efa095368b457b.html"
"Fecha: 20200622193320, Artículo: https://web.archive.org/web/20200622193320/https://www.elmundo.es/cataluna/2020/03/11/5e69142121efa095368b457b.html"
"Fecha: 20200624003352, Artículo: https://web.archive.org/web/20200624003352/https://www.elmundo.es/cataluna/2020/03/11/5e69142121efa095368b457b.html"
"Fecha: 20200721060352, Artículo: https://web.archive.org/web/20200721060352/https://www.elmundo.es/cataluna/2020/03/11/5e69142121efa095368b457b.html"
"Fecha: 20200725092425, Artículo: https://web.archive.org/web/20200725092425/https://www.elmundo.es/pais-vasco/2020/07/24/5f1ac71afdddff50478b45f1.html"
"Fecha: 20200725092425, Artículo: https://web.archive.org/web/20200725092425/https://www.elmundo.es/cataluna/2020/03/11/5e69142121efa095368b457b.html"
"Fecha: 20200731141906, Artículo: https://web.archive.org/web/20200731141906/https://www.elmundo.es/pais-vasco/2020/07/24/5f1ac71afdddff50478b45f1.html"
"Fecha: 20200811033027, Artículo: https://web.archive.org/web/20200811033027/https://www.elmundo.es/pais-vasco/2020/07/24/5f1ac71afdddff50478b45f1.html"
"Fecha: 20200814091614, Artículo: https://web.archive.org/web/20200814091614/https://www.elmundo.es/pais-vasco/2020/07/24/5f1ac71afdddff50478b45f1.html"
"Fecha: 20200815090812, Artículo: https://web.archive.org/web/20200815090812/https://www.elmundo.es/pais-vasco/2020/07/24/5f1ac71afdddff50478b45f1.html"
"Fecha: 20200816083843, Artículo: https://web.archive.org/web/20200816083843/https://www.elmundo.es/pais-vasco/2020/07/24/5f1ac71afdddff50478b45f1.html"
"Fecha: 20200818081004, Artículo: https://web.archive.org/web/20200818081004/https://www.elmundo.es/pais-vasco/2020/07/24/5f1ac71afdddff50478b45f1.html"
"Fecha: 20200819132719, Artículo: https://web.archive.org/web/20200819132719/https://www.elmundo.es/pais-vasco/2020/07/24/5f1ac71afdddff50478b45f1.html"
"Fecha: 20200820113037, Artículo: https://web.archive.org/web/20200820113037/https://www.elmundo.es/pais-vasco/2020/07/24/5f1ac71afdddff50478b45f1.html"
"Fecha: 20200824161134, Artículo: https://web.archive.org/web/20200824161134/https://www.elmundo.es/pais-vasco/2020/07/24/5f1ac71afdddff50478b45f1.html"
"Fecha: 20200918153846, Artículo: https://web.archive.org/web/20200918153846/https://www.elmundo.es/madrid/2020/09/10/5f5a20d9fdddffc0a08b46bd.html"
"Fecha: 20200918153846, Artículo: https://web.archive.org/web/20200918153846/https://www.elmundo.es/pais-vasco/2020/07/24/5f1ac71afdddff50478b45f1.html"
"Fecha: 20200926082243, Artículo: https://web.archive.org/web/20200926082243/https://www.elmundo.es/madrid/2020/09/10/5f5a20d9fdddffc0a08b46bd.html"
"Fecha: 20200926082243, Artículo: https://web.archive.org/web/20200926082243/https://www.elmundo.es/pais-vasco/2020/07/24/5f1ac71afdddff50478b45f1.html"
"Fecha: 20200930203520, Artículo: https://web.archive.org/web/20200930203520/https://www.elmundo.es/madrid/2020/09/10/5f5a20d9fdddffc0a08b46bd.html"
"Fecha: 20200930203520, Artículo: https://web.archive.org/web/20200930203520/https://www.elmundo.es/pais-vasco/2020/07/24/5f1ac71afdddff50478b45f1.html"
"Fecha: 20201008012124, Artículo: https://web.archive.org/web/20201008012124/https://www.elmundo.es/madrid/2020/09/10/5f5a20d9fdddffc0a08b46bd.html"
"Fecha: 20201008012124, Artículo: https://web.archive.org/web/20201008012124/https://www.elmundo.es/pais-vasco/2020/07/24/5f1ac71afdddff50478b45f1.html"
"Fecha: 20201020144349, Artículo: https://web.archive.org/web/20201020144349/https://www.elmundo.es/madrid/2020/09/10/5f5a20d9fdddffc0a08b46bd.html"
"Fecha: 20201020144349, Artículo: https://web.archive.org/web/20201020144349/https://www.elmundo.es/pais-vasco/2020/07/24/5f1ac71afdddff50478b45f1.html"
"Fecha: 20201022051556, Artículo: https://web.archive.org/web/20201022051556/https://www.elmundo.es/baleares/2020/10/21/5f9008b8fdddff3e0d8b4786.html"
"Fecha: 20201022051556, Artículo: https://web.archive.org/web/20201022051556/https://www.elmundo.es/madrid/2020/09/10/5f5a20d9fdddffc0a08b46bd.html"
"Fecha: 20201022051556, Artículo: https://web.archive.org/web/20201022051556/https://www.elmundo.es/pais-vasco/2020/07/24/5f1ac71afdddff50478b45f1.html"
"Fecha: 20201111142423, Artículo: https://web.archive.org/web/20201111142423/https://www.elmundo.es/baleares/2020/10/21/5f9008b8fdddff3e0d8b4786.html"
"Fecha: 20201111142423, Artículo: https://web.archive.org/web/20201111142423/https://www.elmundo.es/madrid/2020/09/10/5f5a20d9fdddffc0a08b46bd.html"
"Fecha: 20201114213258, Artículo: https://web.archive.org/web/20201114213258/https://www.elmundo.es/baleares/2020/10/21/5f9008b8fdddff3e0d8b4786.html"
"Fecha: 20201114213258, Artículo: https://web.archive.org/web/20201114213258/https://www.elmundo.es/madrid/2020/09/10/5f5a20d9fdddffc0a08b46bd.html"
"Fecha: 20201115215452, Artículo: https://web.archive.org/web/20201115215452/https://www.elmundo.es/baleares/2020/10/21/5f9008b8fdddff3e0d8b4786.html"
"Fecha: 20201115215452, Artículo: https://web.archive.org/web/20201115215452/https://www.elmundo.es/madrid/2020/09/10/5f5a20d9fdddffc0a08b46bd.html"
"Fecha: 20201116202459, Artículo: https://web.archive.org/web/20201116202459/https://www.elmundo.es/cataluna/2020/11/16/5fb25a4321efa078718b4581.html"
"Fecha: 20201116202459, Artículo: https://web.archive.org/web/20201116202459/https://www.elmundo.es/baleares/2020/10/21/5f9008b8fdddff3e0d8b4786.html"
"Fecha: 20201116202459, Artículo: https://web.archive.org/web/20201116202459/https://www.elmundo.es/madrid/2020/09/10/5f5a20d9fdddffc0a08b46bd.html"
"Fecha: 20201118202121, Artículo: https://web.archive.org/web/20201118202121/https://www.elmundo.es/cataluna/2020/11/16/5fb25a4321efa078718b4581.html"
"Fecha: 20201118202121, Artículo: https://web.archive.org/web/20201118202121/https://www.elmundo.es/baleares/2020/10/21/5f9008b8fdddff3e0d8b4786.html"
"Fecha: 20201118202121, Artículo: https://web.archive.org/web/20201118202121/https://www.elmundo.es/madrid/2020/09/10/5f5a20d9fdddffc0a08b46bd.html"
"Fecha: 20201119122633, Artículo: https://web.archive.org/web/20201119122633/https://www.elmundo.es/cataluna/2020/11/16/5fb25a4321efa078718b4581.html"
